Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
911,Chris Tanev,32,CGY,D,82,6,22,28,35,22,6.9,6,0,0,3,22,0,0,88,6.8,1678,20:28,158,52,0,0,,tanevch01
912,Vladimir Tarasenko,30,STL,RW,75,34,48,82,7,32,8.9,29,5,0,9,30,17,1,230,14.8,1268,16:55,45,83,4,7,36.4,tarasvl01
913,Tomas Tatar,31,NJD,LW,76,15,15,30,-22,22,1.7,13,2,0,1,12,3,0,132,11.4,1127,14:50,28,75,19,31,38.0,tatarto01
914,John Tavares,31,TOR,C,79,27,49,76,-8,32,6.9,17,10,0,3,33,16,0,237,11.4,1428,18:04,44,90,813,529,60.6,tavarjo01
915,Matt Tennyson,31,NSH,D,8,0,3,3,0,4,0.4,0,0,0,0,3,0,0,5,0.0,103,12:55,4,12,0,0,,tennyma01
916,Teuvo Teravainen,27,CAR,F,77,22,43,65,22,24,6.9,11,9,2,2,20,22,1,202,10.9,1363,17:42,30,15,24,20,54.5,teravte01
917,Troy Terry,24,ANA,C,75,37,30,67,-11,26,7.7,29,8,0,7,23,7,0,192,19.3,1368,18:14,27,6,1,8,11.1,terrytr01
918,Alexandre Texier,22,CBJ,C,36,11,9,20,0,12,2.1,10,0,1,0,8,0,1,59,18.6,526,14:36,12,13,20,37,35.1,texieal01
919,Shea Theodore,26,VEG,D,78,14,38,52,6,24,8.2,13,1,0,5,27,11,0,205,6.8,1804,23:08,97,37,0,0,,theodsh01
920,Robert Thomas,22,STL,C,72,20,57,77,17,16,7.3,15,3,2,6,45,11,1,115,17.4,1352,18:46,25,13,562,565,49.9,thomaro01
921,Nate Thompson,37,PHI,C,33,1,2,3,-15,31,-0.7,1,0,0,0,2,0,0,23,4.3,395,11:58,20,49,160,127,55.7,thompna01
922,Tage Thompson,24,BUF,C,78,38,30,68,-17,37,7.7,26,10,2,4,24,6,0,253,15.0,1395,17:53,25,66,393,582,40.3,thompta01
923,Tyce Thompson,22,NJD,RW,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,29,14:25,0,2,1,0,100.0,thompty01
924,Lassi Thomson,21,OTT,D,16,0,5,5,-8,2,0.3,0,0,0,0,4,1,0,18,0.0,276,17:15,9,23,0,0,,thomsla01
925,Joe Thornton,42,FLA,C,34,5,5,10,-10,10,0.3,2,3,0,1,5,0,0,26,19.2,378,11:06,10,20,77,98,44.0,thornjo01
926,Chris Tierney,27,OTT,C,70,6,12,18,-12,14,0.7,3,3,0,2,10,2,0,72,8.3,869,12:25,30,42,264,267,49.7,tiernch01
927,Conor Timmins,23,ARI,D,6,0,0,0,-6,0,-0.3,0,0,0,0,0,0,0,5,0.0,106,17:45,9,7,0,0,,timmico01
928,Jarred Tinordi,29,NYR,D,7,1,0,1,-5,7,-0.1,1,0,0,1,0,0,0,5,20.0,90,12:51,8,17,0,0,,tinorja01
929,Owen Tippett,22,TOT,RW,63,10,11,21,-2,12,1.3,9,1,0,1,9,2,0,126,7.9,846,13:25,16,98,21,34,38.2,tippeow01
929,Owen Tippett,22,FLA,RW,42,6,8,14,2,10,0.9,6,0,0,0,7,1,0,73,8.2,527,12:32,12,62,19,33,36.5,tippeow01
929,Owen Tippett,22,PHI,RW,21,4,3,7,-4,2,0.5,3,1,0,1,2,1,0,53,7.5,319,15:12,4,36,2,1,66.7,tippeow01
930,Vladimir Tkachev,26,LAK,F,4,0,2,2,-2,2,0.0,0,0,0,0,0,2,0,1,0.0,56,13:59,0,1,1,1,50.0,tkachvl02
931,Brady Tkachuk,22,OTT,LW,79,30,37,67,-7,117,7.1,21,9,0,3,29,8,0,288,10.4,1485,18:48,25,270,218,217,50.1,tkachbr01
932,Matthew Tkachuk,24,CGY,LW,82,42,62,104,57,68,13.7,30,12,0,6,45,17,0,253,16.6,1468,17:54,20,93,20,23,46.5,tkachma01
933,Devon Toews,27,COL,D,66,13,44,57,52,20,11.2,11,2,0,3,34,10,0,158,8.2,1674,25:22,85,54,0,0,,toewsde01
934,Jonathan Toews,33,CHI,C,71,12,25,37,-14,39,2.4,7,4,1,2,22,3,0,125,9.6,1241,17:29,22,25,788,548,59.0,toewsjo01
935,Tyler Toffoli,29,TOT,C,74,20,29,49,-5,14,4.5,10,8,2,1,20,8,1,195,10.3,1206,16:18,24,81,18,16,52.9,toffoty01
935,Tyler Toffoli,29,CGY,C,37,11,12,23,3,10,2.4,6,4,1,1,7,4,1,95,11.6,558,15:05,10,35,13,8,61.9,toffoty01
935,Tyler Toffoli,29,MTL,C,37,9,17,26,-8,4,2.1,4,4,1,0,13,4,0,100,9.0,648,17:31,14,46,5,8,38.5,toffoty01
936,Eeli Tolvanen,22,NSH,RW,75,11,12,23,-7,16,1.3,10,1,0,1,7,5,0,151,7.3,1007,13:26,45,176,0,1,0.0,tolvaee01
937,Philip Tomasino,20,NSH,C,76,11,21,32,2,10,2.7,8,3,0,3,15,6,0,111,9.9,877,11:32,28,49,21,33,38.9,tomasph01
938,Dominic Toninato,27,WPG,C,77,7,7,14,1,22,1.0,6,0,1,1,3,1,3,44,15.9,647,8:24,32,92,87,118,42.4,tonindo01
939,Alexey Toropchenko,22,STL,RW,28,2,0,2,-9,15,-0.5,2,0,0,0,0,0,0,43,4.7,300,10:43,21,69,1,2,33.3,toropal01
940,Brayden Tracey,20,ANA,LW,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,9,9:21,0,0,0,0,,tracebr01
941,Yakov Trenin,25,NSH,C,80,17,7,24,7,46,2.2,17,0,0,2,7,0,0,136,12.5,1173,14:40,33,191,12,23,34.3,treniya01
942,Vincent Trocheck,28,CAR,C,81,21,30,51,21,78,5.3,15,6,0,3,24,6,0,168,12.5,1448,17:52,46,185,680,565,54.6,trochvi01
943,Jacob Trouba,27,NYR,D,81,11,28,39,25,88,8.9,10,1,0,1,23,3,2,204,5.4,1817,22:26,177,207,0,0,,troubja01
944,Alexander True,24,SEA,F,8,0,0,0,-2,2,-0.2,0,0,0,0,0,0,0,6,0.0,66,8:15,2,22,12,15,44.4,trueal01
945,Alex Tuch,25,BUF,RW,50,12,26,38,-3,14,3.4,9,2,1,0,20,6,0,139,8.6,920,18:25,49,32,9,14,39.1,tuchal01
946,Riley Tufte,23,DAL,LW,10,1,0,1,0,4,0.1,1,0,0,0,0,0,0,5,20.0,72,7:12,4,9,1,1,50.0,tufteri01
947,Alex Turcotte,20,LAK,C,8,0,0,0,0,2,-0.1,0,0,0,0,0,0,0,13,0.0,90,11:16,2,8,12,17,41.4,turcoal02
948,Kyle Turris,32,EDM,C,23,1,3,4,-5,4,-0.1,1,0,0,0,3,0,0,21,4.8,198,8:37,6,13,28,22,56.0,turriky01
949,T.J. Tynan,29,LAK,C,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,22,10:51,2,1,6,7,46.2,tynant.01
950,Urho Vaakanainen,23,TOT,D,29,0,6,6,-5,10,0.9,0,0,0,0,5,1,0,27,0.0,560,19:19,28,27,0,0,,vaakaur01
950,Urho Vaakanainen,23,BOS,D,15,0,4,4,0,4,0.7,0,0,0,0,4,0,0,15,0.0,289,19:17,12,10,0,0,,vaakaur01
950,Urho Vaakanainen,23,ANA,D,14,0,2,2,-5,6,0.2,0,0,0,0,1,1,0,12,0.0,271,19:21,16,17,0,0,,vaakaur01
951,Juuso Valimaki,23,CGY,D,9,0,2,2,0,10,0.3,0,0,0,0,2,0,0,11,0.0,141,15:42,9,8,0,0,,valimju01
952,James van Riemsdyk,32,PHI,LW,82,24,14,38,-33,25,2.9,15,9,0,4,14,0,0,186,12.9,1321,16:07,25,34,10,14,41.7,vanrija01
953,Trevor van Riemsdyk,30,WSH,D,72,1,16,17,-3,40,2.5,1,0,0,0,15,0,1,75,1.3,1258,17:28,129,25,0,0,,vanritr01
954,Frank Vatrano,27,TOT,LW,71,18,14,32,4,22,3.2,17,1,0,3,13,1,0,161,11.2,934,13:10,26,68,12,13,48.0,vatrafr01
954,Frank Vatrano,27,FLA,LW,49,10,9,19,-2,16,1.4,9,1,0,2,8,1,0,105,9.5,598,12:12,17,48,9,13,40.9,vatrafr01
954,Frank Vatrano,27,NYR,LW,22,8,5,13,6,6,1.7,8,0,0,1,5,0,0,56,14.3,337,15:18,9,20,3,0,100.0,vatrafr01
955,Mike Vecchione,28,WSH,RW,1,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,3,0.0,5,5:06,0,0,0,0,,vecchmi01
956,Lukas Vejdemo,26,MTL,C,6,1,0,1,-3,0,0.0,1,0,0,0,0,0,0,10,10.0,64,10:38,4,7,13,18,41.9,vejdelu01
957,Joe Veleno,22,DET,C,66,8,7,15,-14,22,0.3,8,0,0,0,7,0,0,73,11.0,872,13:13,25,123,222,238,48.3,velenjo01
958,Carter Verhaeghe,26,FLA,C,78,24,31,55,24,48,5.8,24,0,0,4,28,3,0,167,14.4,1252,16:03,16,50,19,10,65.5,verhaca01
959,Kristian Vesalainen,22,WPG,W,53,2,1,3,-8,6,-0.6,2,0,0,0,1,0,0,43,4.7,460,8:40,14,72,0,1,0.0,vesalkr01
960,Jimmy Vesey,28,NJD,LW,68,8,7,15,-24,12,-0.3,6,0,2,2,7,0,0,110,7.3,981,14:25,29,85,18,43,29.5,veseyji02
961,Jeffrey Viel,25,SJS,F,34,3,2,5,-2,114,0.3,3,0,0,0,2,0,0,30,10.0,299,8:48,11,84,4,8,33.3,vielje01
962,Gabriel Vilardi,22,LAK,C,25,5,2,7,-5,8,0.5,3,2,0,1,2,0,0,41,12.2,338,13:31,9,6,60,71,45.8,vilarga01
963,Alex Vlasic,20,CHI,D,15,1,1,2,-2,2,0.4,1,0,0,0,1,0,0,12,8.3,215,14:19,16,15,0,0,,vlasial01
964,Marc-Edouard Vlasic,34,SJS,D,75,3,11,14,-22,18,1.9,3,0,0,0,11,0,0,63,4.8,1141,15:13,90,54,0,0,,vlasima01
965,Jakub Voracek,32,CBJ,RW,79,6,56,62,-13,44,3.7,4,2,0,2,33,23,0,147,4.1,1379,17:28,28,27,5,28,15.2,voracja01
966,Jakub Vrana,25,DET,LW,26,13,6,19,-8,16,2.2,8,5,0,3,5,1,0,65,20.0,388,14:56,9,14,1,2,33.3,vranaja01
967,Chris Wagner,30,BOS,C,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0.0,16,15:57,0,11,0,1,0.0,wagnech01
968,Oliver Wahlstrom,21,NYI,RW,73,13,11,24,-6,74,2.2,8,5,0,2,8,3,0,157,8.3,880,12:04,19,101,6,8,42.9,wahlsol01
969,Nathan Walker,27,STL,C,30,8,4,12,1,2,1.3,8,0,0,2,4,0,0,38,21.1,346,11:33,22,58,8,15,34.8,walkena01
970,Sean Walker,27,LAK,D,6,0,2,2,-1,4,0.2,0,0,0,0,1,1,0,18,0.0,110,18:22,9,9,0,0,,walkese01
971,Jake Walman,25,TOT,D,51,3,7,10,-3,10,1.5,3,0,0,0,6,1,0,87,3.4,715,14:01,58,47,0,0,,walmaja01
971,Jake Walman,25,STL,D,32,3,3,6,3,6,1.3,3,0,0,0,3,0,0,48,6.3,383,11:59,26,21,0,0,,walmaja01
971,Jake Walman,25,DET,D,19,0,4,4,-6,4,0.3,0,0,0,0,3,1,0,39,0.0,332,17:28,32,26,0,0,,walmaja01
972,Reilly Walsh,22,NJD,D,1,0,1,1,0,0,0.1,0,0,0,0,1,0,0,2,0.0,14,14:23,2,0,0,0,,walshre01
973,Austin Watson,30,OTT,LW,67,10,6,16,-3,91,1.3,9,0,1,1,6,0,0,88,11.4,803,11:59,63,213,7,13,35.0,watsoau01
974,Jasper Weatherby,24,SJS,C,50,5,6,11,-14,18,0.3,4,1,0,0,5,1,0,45,11.1,562,11:14,24,52,173,168,50.7,weathja01
975,MacKenzie Weegar,28,FLA,D,80,8,36,44,40,81,7.7,6,1,1,2,33,2,1,203,3.9,1870,23:22,156,179,0,0,,weegama01
976,Alexander Wennberg,27,SEA,C,80,11,26,37,-26,28,1.6,9,2,0,2,21,4,1,95,11.6,1428,17:51,44,47,555,635,46.6,wennbal01
977,Zach Werenski,24,CBJ,D,68,11,37,48,-15,22,5.7,7,4,0,2,26,10,1,216,5.1,1745,25:40,95,33,0,0,,werenza01
978,Blake Wheeler,35,WPG,RW,65,17,43,60,-15,36,4.8,14,3,0,2,26,17,0,167,10.2,1270,19:32,37,62,4,17,19.0,wheelbl01
979,Colin White,25,OTT,C,24,3,7,10,-11,4,0.3,1,2,0,1,2,5,0,47,6.4,368,15:20,4,28,86,91,48.6,whiteco02
980,Colton White,24,NJD,D,27,0,4,4,2,8,0.9,0,0,0,0,4,0,0,18,0.0,358,13:15,14,24,0,0,,whiteco03
981,Zach Whitecloud,25,VEG,D,59,8,11,19,21,20,5.0,7,0,1,1,11,0,0,94,8.5,1109,18:48,115,98,0,0,,whiteza01
982,Chris Wideman,32,MTL,D,64,4,23,27,-25,67,1.9,4,0,0,1,11,12,0,76,5.3,952,14:53,46,44,0,0,,widemch01
983,Maxwell Willman,26,PHI,C,41,4,2,6,-13,16,-0.2,4,0,0,0,2,0,0,65,6.2,483,11:46,10,53,2,5,28.6,willmma01
984,Tom Wilson,27,WSH,RW,78,24,28,52,13,98,5.5,18,4,2,5,21,6,1,151,15.9,1449,18:35,55,240,22,30,42.3,wilsoto01
985,Luke Witkowski,31,DET,D,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,9,9:18,0,1,0,0,,witkolu01
986,Christian Wolanin,26,TOT,D,9,1,1,2,-1,2,0.4,1,0,0,0,1,0,0,5,20.0,132,14:42,13,5,0,0,,wolanch01
986,Christian Wolanin,26,LAK,D,8,1,1,2,1,2,0.5,1,0,0,0,1,0,0,5,20.0,124,15:30,11,5,0,0,,wolanch01
986,Christian Wolanin,26,BUF,D,1,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,0,,8,8:18,2,0,0,0,,wolanch01
987,Miles Wood,26,NJD,LW,3,0,0,0,-2,4,-0.1,0,0,0,0,0,0,0,2,0.0,44,14:46,1,5,0,0,,woodmi01
988,Kailer Yamamoto,23,EDM,RW,81,20,21,41,-1,40,3.4,16,3,1,4,17,3,1,114,17.5,1367,16:52,36,114,2,4,33.3,yamamka01
989,Keith Yandle,35,PHI,D,77,1,18,19,-47,14,-0.4,0,1,0,0,8,10,0,105,1.0,1076,13:59,40,29,0,0,,yandlke01
990,Jesse Ylönen,22,MTL,RW,14,2,3,5,2,2,0.5,2,0,0,0,3,0,0,16,12.5,162,11:34,4,5,0,0,,yloneje01
991,Cameron York,21,PHI,D,30,3,7,10,-14,6,0.8,2,1,0,0,4,3,0,33,9.1,572,19:05,40,20,0,0,,yorkca01
992,Pavel Zacha,24,NJD,C,70,15,21,36,-21,22,2.2,11,4,0,1,17,4,0,148,10.1,1179,16:51,18,80,189,188,50.1,zachapa01
993,Filip Zadina,22,DET,RW,74,10,14,24,-24,10,0.8,6,4,0,1,10,4,0,154,6.5,1049,14:11,34,57,5,5,50.0,zadinfi01
994,Nikita Zadorov,26,CGY,D,74,4,18,22,11,77,4.1,4,0,0,0,18,0,0,106,3.8,1251,16:55,49,181,0,0,,zadorni01
995,Nikita Zaitsev,30,OTT,D,62,2,9,11,-7,28,2.2,2,0,0,0,7,0,2,65,3.1,1177,18:59,103,128,0,0,,zaitsni01
996,Yegor Zamula,21,PHI,D,10,0,0,0,-6,4,-0.3,0,0,0,0,0,0,0,4,0.0,163,16:21,19,5,0,0,,zamulye01
997,Jakub Zboril,24,BOS,D,10,0,3,3,1,4,0.5,0,0,0,0,3,0,0,13,0.0,157,15:44,10,24,0,0,,zborija01
998,Trevor Zegras,20,ANA,C,75,23,38,61,-21,50,5.4,14,9,0,5,30,8,0,181,12.7,1343,17:54,27,56,217,327,39.9,zegratr01
999,Fabian Zetterlund,22,NJD,W,14,3,5,8,5,0,0.9,3,0,0,0,5,0,0,36,8.3,187,13:21,7,16,2,1,66.7,zettefa01
1000,Mika Zibanejad,28,NYR,C,81,29,52,81,30,12,9.2,13,15,1,3,35,13,4,219,13.2,1591,19:38,47,67,700,638,52.3,zibanmi01
1001,Radim Zohorna,25,PIT,F,17,2,4,6,12,4,0.9,2,0,0,0,4,0,0,9,22.2,176,10:20,3,23,4,8,33.3,zohorra01
1002,Artem Zub,26,OTT,D,81,6,16,22,1,60,4.9,6,0,0,0,16,0,0,92,6.5,1704,21:02,124,155,0,0,,zubar01
1003,Mats Zuccarello,34,MIN,LW,70,24,55,79,21,24,8.0,17,7,0,2,34,21,0,159,15.1,1301,18:35,33,36,21,34,38.2,zuccama01
1004,Jason Zucker,30,PIT,LW,41,8,9,17,-2,15,1.3,6,2,0,0,9,0,0,102,7.8,608,14:49,20,66,4,11,26.7,zuckeja01
